id_chamado,data_abertura,data_fechamento,categoria,prioridade,status,setor_solicitante,tecnico_responsavel,equipe,tempo_resolucao_horas,sla_meta_horas,dentro_sla
INC-02333,2024-11-11 14:11,2024-11-11 14:47,Acesso/Senha,Média,Resolvido,TI,Fernanda Cruz,N3,0.6,24,Sim
INC-02087,2024-11-11 14:36,2024-11-11 19:06,Rede/Internet,Média,Resolvido,Financeiro,Diego Alves,N2,4.5,24,Sim
INC-00653,2024-11-12 11:32,2024-11-13 09:14,Hardware,Baixa,Resolvido,Logística,Ana Souza,N1,21.7,48,Sim
INC-00641,2024-11-12 12:01,2024-11-14 08:31,Rede/Internet,Baixa,Resolvido,RH,Fernanda Cruz,N3,44.5,48,Sim
INC-01931,2024-11-13 07:19,2024-11-13 07:49,Software,Baixa,Resolvido,Diretoria,Bruno Reis,N2,0.5,48,Sim
INC-00086,2024-11-14 08:50,2024-11-14 10:08,Acesso/Senha,Baixa,Resolvido,Logística,Carlos Lima,N1,1.3,48,Sim
INC-01951,2024-11-14 11:04,2024-11-14 16:22,Software,Média,Resolvido,Comercial,Ana Souza,N1,5.3,24,Sim
INC-00852,2024-11-15 07:58,2024-11-15 09:10,Impressora,Média,Resolvido,TI,Bruno Reis,N2,1.2,24,Sim
INC-01735,2024-11-15 08:00,2024-11-15 14:36,Software,Baixa,Resolvido,Logística,Bruno Reis,N2,6.6,48,Sim
INC-01897,2024-11-15 14:50,2024-11-16 20:44,Hardware,Baixa,Resolvido,TI,Fernanda Cruz,N3,29.9,48,Sim
INC-01532,2024-11-15 14:50,2024-11-15 15:08,Rede/Internet,Crítica,Resolvido,Diretoria,Ana Souza,N1,0.3,4,Sim
INC-01794,2024-11-15 16:43,2024-11-16 01:55,Rede/Internet,Média,Resolvido,Diretoria,Diego Alves,N2,9.2,24,Sim
INC-00099,2024-11-17 14:38,2024-11-17 19:20,Rede/Internet,Alta,Resolvido,Logística,Ana Souza,N1,4.7,8,Sim
INC-01492,2024-11-18 07:42,2024-11-19 05:36,Hardware,Baixa,Resolvido,TI,Ana Souza,N1,21.9,48,Sim
INC-00349,2024-11-18 09:35,2024-11-18 10:41,Impressora,Crítica,Resolvido,Comercial,Diego Alves,N2,1.1,4,Sim
INC-01634,2024-11-18 09:49,2024-11-18 12:55,Email,Crítica,Resolvido,Logística,Bruno Reis,N2,3.1,4,Sim
INC-02292,2024-11-18 09:51,2024-11-18 21:21,Hardware,Média,Resolvido,TI,Diego Alves,N2,11.5,24,Sim
INC-00221,2024-11-18 11:10,2024-11-18 23:10,Email,Baixa,Resolvido,Logística,Carlos Lima,N1,12.0,48,Sim
INC-00882,2024-11-18 12:41,2024-11-19 05:05,Hardware,Média,Resolvido,Comercial,Diego Alves,N2,16.4,24,Sim
INC-02394,2024-11-18 13:53,2024-11-18 17:59,Impressora,Alta,Resolvido,Comercial,Diego Alves,N2,4.1,8,Sim
INC-00839,2024-11-18 14:11,2024-11-18 21:59,Software,Baixa,Resolvido,Financeiro,Bruno Reis,N2,7.8,48,Sim
INC-00304,2024-11-19 07:11,2024-11-19 08:11,Software,Alta,Resolvido,Financeiro,Carlos Lima,N1,1.0,8,Sim
INC-00313,2024-11-19 10:17,2024-11-19 10:47,Acesso/Senha,Baixa,Resolvido,Operações,Bruno Reis,N2,0.5,48,Sim
INC-00477,2024-11-19 10:54,2024-11-19 16:42,Rede/Internet,Média,Resolvido,Diretoria,Fernanda Cruz,N3,5.8,24,Sim
INC-01769,2024-11-19 13:16,2024-11-19 13:28,Acesso/Senha,Média,Resolvido,Operações,Carlos Lima,N1,0.2,24,Sim
INC-02202,2024-11-20 08:45,2024-11-20 16:45,Software,Baixa,Resolvido,Financeiro,Bruno Reis,N2,8.0,48,Sim
INC-00216,2024-11-20 13:34,2024-11-20 14:04,Rede/Internet,Média,Resolvido,RH,Diego Alves,N2,0.5,24,Sim
INC-00528,2024-11-21 09:03,2024-11-21 14:51,Sistema Interno,Média,Resolvido,Logística,Bruno Reis,N2,5.8,24,Sim
INC-01534,2024-11-21 10:01,2024-11-21 19:43,Impressora,Baixa,Resolvido,Diretoria,Fernanda Cruz,N3,9.7,48,Sim
INC-02036,2024-11-21 10:45,2024-11-21 18:03,Impressora,Baixa,Resolvido,Financeiro,Diego Alves,N2,7.3,48,Sim
INC-01398,2024-11-21 11:27,2024-11-21 15:27,Rede/Internet,Crítica,Resolvido,Logística,Diego Alves,N2,4.0,4,Sim
INC-00556,2024-11-21 14:59,2024-11-21 17:23,Acesso/Senha,Média,Resolvido,Operações,Fernanda Cruz,N3,2.4,24,Sim
INC-01335,2024-11-22 07:34,2024-11-22 11:28,Software,Média,Resolvido,Logística,Bruno Reis,N2,3.9,24,Sim
INC-02223,2024-11-22 07:50,2024-11-22 11:08,Software,Alta,Resolvido,Diretoria,Fernanda Cruz,N3,3.3,8,Sim
INC-01980,2024-11-22 10:06,2024-11-22 16:48,Impressora,Baixa,Resolvido,TI,Carlos Lima,N1,6.7,48,Sim
INC-01478,2024-11-22 11:58,2024-11-22 14:10,Impressora,Baixa,Resolvido,Comercial,Ana Souza,N1,2.2,48,Sim
INC-00867,2024-11-25 09:17,2024-11-26 06:35,Hardware,Baixa,Resolvido,RH,Fernanda Cruz,N3,21.3,48,Sim
INC-00676,2024-11-25 09:51,2024-11-25 18:51,Sistema Interno,Alta,Resolvido,Logística,Ana Souza,N1,9.0,8,Não
INC-02222,2024-11-25 10:01,2024-11-25 13:55,Email,Média,Resolvido,TI,Diego Alves,N2,3.9,24,Sim
INC-02165,2024-11-25 10:52,2024-11-25 13:22,Acesso/Senha,Baixa,Resolvido,Financeiro,Carlos Lima,N1,2.5,48,Sim
INC-01674,2024-11-25 11:29,2024-11-25 11:41,Acesso/Senha,Alta,Resolvido,Logística,Ana Souza,N1,0.2,8,Sim
INC-00227,2024-11-25 11:31,2024-11-25 17:01,Acesso/Senha,Média,Resolvido,RH,Diego Alves,N2,5.5,24,Sim
INC-00393,2024-11-25 12:31,2024-11-25 12:43,Acesso/Senha,Alta,Resolvido,Logística,Carlos Lima,N1,0.2,8,Sim
INC-00564,2024-11-25 13:44,2024-11-25 20:44,Acesso/Senha,Média,Resolvido,Financeiro,Carlos Lima,N1,7.0,24,Sim
INC-00085,2024-11-25 13:46,2024-11-25 13:58,Email,Média,Resolvido,RH,Carlos Lima,N1,0.2,24,Sim
INC-00981,2024-11-25 14:54,2024-11-25 15:54,Email,Média,Resolvido,TI,Fernanda Cruz,N3,1.0,24,Sim
INC-01223,2024-11-25 15:26,2024-11-25 16:50,Acesso/Senha,Média,Resolvido,RH,Fernanda Cruz,N3,1.4,24,Sim
INC-01294,2024-11-25 15:49,2024-11-25 16:43,Acesso/Senha,Alta,Resolvido,Logística,Diego Alves,N2,0.9,8,Sim
INC-01464,2024-11-25 17:47,2024-11-26 05:41,Software,Baixa,Resolvido,Diretoria,Carlos Lima,N1,11.9,48,Sim
INC-02400,2024-11-26 09:30,2024-11-26 09:48,Software,Alta,Resolvido,Operações,Ana Souza,N1,0.3,8,Sim
INC-02071,2024-11-26 10:29,2024-11-28 07:17,Sistema Interno,Média,Resolvido,RH,Fernanda Cruz,N3,44.8,24,Não
INC-00235,2024-11-26 13:20,2024-11-26 16:08,Email,Baixa,Resolvido,RH,Diego Alves,N2,2.8,48,Sim
INC-01885,2024-11-27 07:19,2024-11-27 20:43,Sistema Interno,Alta,Resolvido,RH,Diego Alves,N2,13.4,8,Não
INC-00514,2024-11-27 09:42,2024-11-28 10:42,Sistema Interno,Média,Resolvido,TI,Carlos Lima,N1,25.0,24,Não
INC-01421,2024-11-27 12:04,2024-11-27 17:04,Hardware,Baixa,Resolvido,TI,Fernanda Cruz,N3,5.0,48,Sim
INC-02077,2024-11-27 14:47,2024-11-27 16:23,Impressora,Baixa,Resolvido,RH,Ana Souza,N1,1.6,48,Sim
INC-00001,2024-11-28 07:18,2024-11-28 08:06,Acesso/Senha,Média,Resolvido,TI,Bruno Reis,N2,0.8,24,Sim
INC-01121,2024-11-28 08:14,2024-11-28 09:56,Sistema Interno,Baixa,Resolvido,Operações,Carlos Lima,N1,1.7,48,Sim
INC-01790,2024-11-28 08:51,2024-11-28 09:33,Acesso/Senha,Média,Resolvido,TI,Diego Alves,N2,0.7,24,Sim
INC-00481,2024-11-28 09:58,2024-11-28 20:10,Hardware,Média,Resolvido,TI,Fernanda Cruz,N3,10.2,24,Sim
INC-02414,2024-11-28 10:27,2024-11-28 12:33,Software,Crítica,Resolvido,Operações,Bruno Reis,N2,2.1,4,Sim
INC-00916,2024-11-29 10:48,2024-11-30 12:36,Software,Baixa,Resolvido,Logística,Carlos Lima,N1,25.8,48,Sim
INC-01260,2024-11-29 14:57,2024-11-29 15:33,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,0.6,48,Sim
INC-01766,2024-12-01 07:26,2024-12-02 07:20,Hardware,Baixa,Resolvido,RH,Fernanda Cruz,N3,23.9,48,Sim
INC-01388,2024-12-01 07:32,2024-12-01 08:08,Hardware,Crítica,Resolvido,Logística,Bruno Reis,N2,0.6,4,Sim
INC-00376,2024-12-02 07:42,2024-12-02 07:54,Acesso/Senha,Alta,Resolvido,TI,Bruno Reis,N2,0.2,8,Sim
INC-02230,2024-12-02 07:55,2024-12-02 13:55,Sistema Interno,Baixa,Resolvido,RH,Bruno Reis,N2,6.0,48,Sim
INC-02048,2024-12-02 08:40,2024-12-02 09:04,Acesso/Senha,Baixa,Resolvido,RH,Ana Souza,N1,0.4,48,Sim
INC-02213,2024-12-02 09:38,2024-12-02 12:14,Software,Baixa,Resolvido,Logística,Diego Alves,N2,2.6,48,Sim
INC-02236,2024-12-02 10:46,2024-12-02 20:16,Rede/Internet,Baixa,Resolvido,Financeiro,Ana Souza,N1,9.5,48,Sim
INC-00442,2024-12-02 10:48,2024-12-02 12:00,Hardware,Média,Resolvido,Operações,Ana Souza,N1,1.2,24,Sim
INC-00667,2024-12-02 11:33,2024-12-02 13:27,Acesso/Senha,Baixa,Resolvido,Logística,Ana Souza,N1,1.9,48,Sim
INC-01840,2024-12-02 11:46,2024-12-02 13:28,Acesso/Senha,Média,Resolvido,Operações,Fernanda Cruz,N3,1.7,24,Sim
INC-00122,2024-12-02 13:11,2024-12-02 19:23,Email,Baixa,Resolvido,RH,Ana Souza,N1,6.2,48,Sim
INC-00910,2024-12-02 14:03,2024-12-02 16:45,Impressora,Média,Resolvido,Comercial,Diego Alves,N2,2.7,24,Sim
INC-00646,2024-12-02 15:12,2024-12-02 15:30,Hardware,Média,Resolvido,Financeiro,Carlos Lima,N1,0.3,24,Sim
INC-01528,2024-12-03 07:11,2024-12-03 15:53,Rede/Internet,Alta,Resolvido,TI,Ana Souza,N1,8.7,8,Não
INC-02259,2024-12-03 07:27,2024-12-03 12:39,Acesso/Senha,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,5.2,48,Sim
INC-00644,2024-12-04 07:16,2024-12-04 12:22,Hardware,Crítica,Resolvido,Operações,Bruno Reis,N2,5.1,4,Não
INC-01930,2024-12-04 07:49,2024-12-04 13:49,Impressora,Baixa,Resolvido,TI,Ana Souza,N1,6.0,48,Sim
INC-02170,2024-12-04 08:18,2024-12-04 17:36,Hardware,Baixa,Resolvido,Financeiro,Carlos Lima,N1,9.3,48,Sim
INC-02163,2024-12-04 11:35,2024-12-04 12:17,Software,Baixa,Resolvido,Financeiro,Carlos Lima,N1,0.7,48,Sim
INC-00855,2024-12-05 16:11,2024-12-05 16:41,Acesso/Senha,Média,Resolvido,Operações,Ana Souza,N1,0.5,24,Sim
INC-01525,2024-12-06 10:36,2024-12-06 11:36,Email,Baixa,Resolvido,Logística,Carlos Lima,N1,1.0,48,Sim
INC-00428,2024-12-06 12:47,2024-12-06 12:59,Acesso/Senha,Baixa,Resolvido,Diretoria,Carlos Lima,N1,0.2,48,Sim
INC-00847,2024-12-07 07:30,2024-12-07 09:42,Impressora,Alta,Resolvido,TI,Diego Alves,N2,2.2,8,Sim
INC-02495,2024-12-07 07:34,2024-12-07 07:46,Acesso/Senha,Alta,Resolvido,Diretoria,Diego Alves,N2,0.2,8,Sim
INC-01816,2024-12-08 11:28,2024-12-08 13:40,Hardware,Baixa,Resolvido,RH,Bruno Reis,N2,2.2,48,Sim
INC-02284,2024-12-09 07:43,2024-12-09 10:13,Impressora,Média,Resolvido,TI,Fernanda Cruz,N3,2.5,24,Sim
INC-00835,2024-12-09 08:55,2024-12-09 10:37,Acesso/Senha,Baixa,Resolvido,Comercial,Diego Alves,N2,1.7,48,Sim
INC-02290,2024-12-09 09:56,2024-12-09 12:20,Hardware,Baixa,Resolvido,Logística,Bruno Reis,N2,2.4,48,Sim
INC-00869,2024-12-09 10:20,2024-12-10 00:08,Software,Baixa,Resolvido,RH,Ana Souza,N1,13.8,48,Sim
INC-00703,2024-12-09 10:20,2024-12-10 05:02,Impressora,Baixa,Resolvido,Operações,Diego Alves,N2,18.7,48,Sim
INC-00581,2024-12-09 11:18,2024-12-09 12:48,Impressora,Baixa,Resolvido,Comercial,Diego Alves,N2,1.5,48,Sim
INC-00401,2024-12-10 09:05,2024-12-10 15:17,Hardware,Média,Resolvido,Financeiro,Bruno Reis,N2,6.2,24,Sim
INC-00007,2024-12-10 12:05,2024-12-10 12:17,Acesso/Senha,Média,Resolvido,RH,Carlos Lima,N1,0.2,24,Sim
INC-01952,2024-12-10 13:44,2024-12-10 16:20,Acesso/Senha,Média,Resolvido,RH,Diego Alves,N2,2.6,24,Sim
INC-01311,2024-12-11 08:23,2024-12-12 04:35,Software,Baixa,Resolvido,TI,Bruno Reis,N2,20.2,48,Sim
INC-00527,2024-12-11 11:05,2024-12-11 12:17,Email,Baixa,Resolvido,Operações,Carlos Lima,N1,1.2,48,Sim
INC-00237,2024-12-11 11:40,2024-12-11 14:04,Rede/Internet,Média,Resolvido,RH,Carlos Lima,N1,2.4,24,Sim
INC-00374,2024-12-11 13:41,2024-12-11 15:23,Software,Média,Resolvido,Comercial,Ana Souza,N1,1.7,24,Sim
INC-01253,2024-12-12 07:11,2024-12-15 08:53,Sistema Interno,Baixa,Resolvido,RH,Carlos Lima,N1,73.7,48,Não
INC-01374,2024-12-12 10:55,2024-12-12 11:07,Impressora,Baixa,Resolvido,Logística,Diego Alves,N2,0.2,48,Sim
INC-00608,2024-12-12 11:16,2024-12-12 11:40,Acesso/Senha,Crítica,Resolvido,RH,Diego Alves,N2,0.4,4,Sim
INC-01412,2024-12-12 14:26,2024-12-12 22:50,Rede/Internet,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,8.4,48,Sim
INC-02057,2024-12-13 07:02,2024-12-13 10:38,Software,Média,Resolvido,Operações,Diego Alves,N2,3.6,24,Sim
INC-00521,2024-12-13 08:21,2024-12-13 08:45,Email,Média,Resolvido,Diretoria,Bruno Reis,N2,0.4,24,Sim
INC-01839,2024-12-13 09:13,2024-12-13 14:25,Acesso/Senha,Baixa,Resolvido,Logística,Carlos Lima,N1,5.2,48,Sim
INC-00593,2024-12-13 09:22,2024-12-13 12:04,Software,Média,Resolvido,RH,Bruno Reis,N2,2.7,24,Sim
INC-00655,2024-12-13 10:15,2024-12-13 17:45,Hardware,Média,Resolvido,Logística,Diego Alves,N2,7.5,24,Sim
INC-00356,2024-12-13 13:39,2024-12-13 14:09,Software,Média,Resolvido,Comercial,Bruno Reis,N2,0.5,24,Sim
INC-01069,2024-12-14 07:41,2024-12-14 08:05,Hardware,Média,Resolvido,Diretoria,Ana Souza,N1,0.4,24,Sim
INC-02425,2024-12-14 11:02,2024-12-14 11:26,Acesso/Senha,Alta,Resolvido,TI,Fernanda Cruz,N3,0.4,8,Sim
INC-02322,2024-12-15 10:26,2024-12-15 10:44,Sistema Interno,Média,Resolvido,Diretoria,Ana Souza,N1,0.3,24,Sim
INC-01139,2024-12-15 10:49,2024-12-15 11:37,Software,Baixa,Resolvido,Logística,Fernanda Cruz,N3,0.8,48,Sim
INC-01939,2024-12-15 19:30,2024-12-16 01:00,Acesso/Senha,Baixa,Resolvido,RH,Ana Souza,N1,5.5,48,Sim
INC-00399,2024-12-16 07:55,2024-12-16 08:07,Email,Média,Resolvido,RH,Bruno Reis,N2,0.2,24,Sim
INC-00536,2024-12-16 08:10,2024-12-16 11:58,Hardware,Média,Resolvido,Diretoria,Carlos Lima,N1,3.8,24,Sim
INC-00043,2024-12-16 08:25,2024-12-16 21:19,Sistema Interno,Alta,Resolvido,Financeiro,Fernanda Cruz,N3,12.9,8,Não
INC-01898,2024-12-16 09:39,2024-12-16 13:33,Sistema Interno,Baixa,Resolvido,Diretoria,Ana Souza,N1,3.9,48,Sim
INC-01166,2024-12-16 10:29,2024-12-16 11:17,Email,Crítica,Resolvido,Financeiro,Diego Alves,N2,0.8,4,Sim
INC-00518,2024-12-16 15:44,2024-12-17 23:50,Rede/Internet,Baixa,Resolvido,TI,Fernanda Cruz,N3,32.1,48,Sim
INC-00116,2024-12-17 07:37,2024-12-17 12:13,Rede/Internet,Baixa,Resolvido,RH,Bruno Reis,N2,4.6,48,Sim
INC-01690,2024-12-17 09:39,2024-12-17 15:09,Email,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,5.5,48,Sim
INC-01785,2024-12-17 13:45,2024-12-17 14:09,Acesso/Senha,Alta,Resolvido,Operações,Ana Souza,N1,0.4,8,Sim
INC-00457,2024-12-18 09:28,2024-12-18 19:16,Rede/Internet,Média,Resolvido,Financeiro,Bruno Reis,N2,9.8,24,Sim
INC-01128,2024-12-18 10:46,2024-12-19 10:28,Hardware,Média,Resolvido,Operações,Carlos Lima,N1,23.7,24,Sim
INC-01348,2024-12-18 11:59,2024-12-19 13:11,Rede/Internet,Baixa,Resolvido,Logística,Bruno Reis,N2,25.2,48,Sim
INC-00551,2024-12-18 13:14,2024-12-18 15:56,Impressora,Baixa,Resolvido,Comercial,Diego Alves,N2,2.7,48,Sim
INC-00818,2024-12-18 13:23,2024-12-18 19:05,Rede/Internet,Alta,Resolvido,Comercial,Diego Alves,N2,5.7,8,Sim
INC-01585,2024-12-19 10:49,2024-12-19 11:01,Software,Média,Resolvido,Logística,Ana Souza,N1,0.2,24,Sim
INC-02477,2024-12-19 12:03,2024-12-19 14:27,Email,Baixa,Resolvido,Logística,Carlos Lima,N1,2.4,48,Sim
INC-01460,2024-12-19 15:15,2024-12-20 02:15,Rede/Internet,Média,Resolvido,Comercial,Diego Alves,N2,11.0,24,Sim
INC-00980,2024-12-20 10:53,2024-12-20 11:47,Acesso/Senha,Média,Resolvido,Comercial,Ana Souza,N1,0.9,24,Sim
INC-00063,2024-12-20 15:07,2024-12-20 17:49,Acesso/Senha,Média,Resolvido,Operações,Fernanda Cruz,N3,2.7,24,Sim
INC-00480,2024-12-21 12:31,2024-12-21 14:13,Impressora,Crítica,Resolvido,TI,Ana Souza,N1,1.7,4,Sim
INC-00411,2024-12-23 07:35,2024-12-23 16:41,Impressora,Baixa,Resolvido,TI,Carlos Lima,N1,9.1,48,Sim
INC-01066,2024-12-23 07:38,2024-12-23 14:08,Hardware,Alta,Resolvido,Logística,Carlos Lima,N1,6.5,8,Sim
INC-01285,2024-12-23 09:49,2024-12-23 12:31,Rede/Internet,Baixa,Resolvido,Financeiro,Ana Souza,N1,2.7,48,Sim
INC-00599,2024-12-23 10:44,2024-12-23 18:14,Software,Baixa,Resolvido,Diretoria,Carlos Lima,N1,7.5,48,Sim
INC-01328,2024-12-23 12:19,2024-12-23 14:19,Acesso/Senha,Baixa,Resolvido,RH,Bruno Reis,N2,2.0,48,Sim
INC-01940,2024-12-23 12:24,2024-12-23 12:36,Rede/Internet,Baixa,Resolvido,Operações,Bruno Reis,N2,0.2,48,Sim
INC-01997,2024-12-23 12:54,2024-12-23 13:54,Rede/Internet,Baixa,Resolvido,Comercial,Fernanda Cruz,N3,1.0,48,Sim
INC-00262,2024-12-23 13:10,2024-12-23 13:52,Rede/Internet,Crítica,Resolvido,Diretoria,Diego Alves,N2,0.7,4,Sim
INC-00590,2024-12-23 13:22,2024-12-23 18:04,Acesso/Senha,Baixa,Resolvido,Operações,Diego Alves,N2,4.7,48,Sim
INC-00872,2024-12-23 17:41,2024-12-23 18:47,Rede/Internet,Crítica,Resolvido,Operações,Bruno Reis,N2,1.1,4,Sim
INC-01338,2024-12-24 09:09,2024-12-25 02:21,Hardware,Baixa,Resolvido,Comercial,Diego Alves,N2,17.2,48,Sim
INC-01694,2024-12-24 09:27,2024-12-24 12:15,Sistema Interno,Baixa,Resolvido,Financeiro,Carlos Lima,N1,2.8,48,Sim
INC-02118,2024-12-24 10:20,2024-12-24 11:38,Impressora,Crítica,Resolvido,TI,Carlos Lima,N1,1.3,4,Sim
INC-00607,2024-12-24 12:13,2024-12-24 13:25,Hardware,Alta,Resolvido,Operações,Carlos Lima,N1,1.2,8,Sim
INC-01870,2024-12-24 13:58,2024-12-24 18:22,Software,Média,Resolvido,Comercial,Ana Souza,N1,4.4,24,Sim
INC-02154,2024-12-24 14:21,2024-12-24 16:15,Software,Média,Resolvido,Diretoria,Bruno Reis,N2,1.9,24,Sim
INC-01914,2024-12-24 15:45,2024-12-24 21:33,Rede/Internet,Alta,Resolvido,TI,Diego Alves,N2,5.8,8,Sim
INC-00257,2024-12-25 07:56,2024-12-26 08:50,Hardware,Média,Resolvido,TI,Fernanda Cruz,N3,24.9,24,Não
INC-02326,2024-12-25 11:32,2024-12-25 13:38,Acesso/Senha,Média,Resolvido,TI,Diego Alves,N2,2.1,24,Sim
INC-01135,2024-12-25 12:33,2024-12-26 02:09,Software,Média,Resolvido,RH,Carlos Lima,N1,13.6,24,Sim
INC-00111,2024-12-26 07:26,2024-12-26 12:32,Software,Baixa,Resolvido,TI,Bruno Reis,N2,5.1,48,Sim
INC-01503,2024-12-26 12:38,2024-12-26 18:56,Software,Média,Resolvido,Operações,Diego Alves,N2,6.3,24,Sim
INC-01681,2024-12-26 17:02,2024-12-26 18:20,Acesso/Senha,Média,Resolvido,RH,Fernanda Cruz,N3,1.3,24,Sim
INC-00592,2024-12-27 07:15,2024-12-27 13:57,Rede/Internet,Média,Resolvido,Comercial,Diego Alves,N2,6.7,24,Sim
INC-01035,2024-12-27 09:23,2024-12-27 21:29,Impressora,Baixa,Resolvido,RH,Bruno Reis,N2,12.1,48,Sim
INC-00624,2024-12-27 11:20,2024-12-28 03:32,Hardware,Alta,Resolvido,RH,Carlos Lima,N1,16.2,8,Não
INC-01198,2024-12-27 11:58,2024-12-27 12:52,Rede/Internet,Crítica,Resolvido,Diretoria,Diego Alves,N2,0.9,4,Sim
INC-00380,2024-12-27 12:00,2024-12-27 19:00,Acesso/Senha,Baixa,Resolvido,Logística,Diego Alves,N2,7.0,48,Sim
INC-01062,2024-12-27 12:05,2024-12-27 14:29,Acesso/Senha,Alta,Resolvido,TI,Diego Alves,N2,2.4,8,Sim
INC-01807,2024-12-27 12:22,2024-12-27 14:28,Acesso/Senha,Média,Resolvido,TI,Carlos Lima,N1,2.1,24,Sim
INC-01976,2024-12-27 14:01,2024-12-27 14:13,Hardware,Média,Resolvido,TI,Bruno Reis,N2,0.2,24,Sim
INC-01564,2024-12-27 16:28,2024-12-28 13:40,Software,Baixa,Resolvido,RH,Carlos Lima,N1,21.2,48,Sim
INC-01267,2024-12-28 14:11,2024-12-28 16:17,Acesso/Senha,Baixa,Resolvido,Logística,Carlos Lima,N1,2.1,48,Sim
INC-00597,2024-12-30 07:49,2024-12-30 09:49,Hardware,Alta,Resolvido,Comercial,Fernanda Cruz,N3,2.0,8,Sim
INC-00143,2024-12-30 08:02,2024-12-31 00:08,Software,Baixa,Resolvido,TI,Carlos Lima,N1,16.1,48,Sim
INC-00866,2024-12-30 08:19,2024-12-30 16:49,Software,Baixa,Resolvido,Diretoria,Diego Alves,N2,8.5,48,Sim
INC-00141,2024-12-30 09:31,2024-12-30 10:01,Email,Crítica,Resolvido,Diretoria,Ana Souza,N1,0.5,4,Sim
INC-00383,2024-12-30 09:51,2024-12-30 10:51,Acesso/Senha,Baixa,Resolvido,TI,Diego Alves,N2,1.0,48,Sim
INC-00722,2024-12-30 13:36,2024-12-30 14:30,Acesso/Senha,Baixa,Resolvido,Financeiro,Diego Alves,N2,0.9,48,Sim
INC-01612,2024-12-30 14:03,2024-12-30 15:33,Software,Alta,Resolvido,Financeiro,Bruno Reis,N2,1.5,8,Sim
INC-01187,2024-12-30 19:27,2025-01-01 02:15,Sistema Interno,Média,Resolvido,RH,Bruno Reis,N2,30.8,24,Não
INC-01623,2024-12-31 07:56,2024-12-31 21:56,Rede/Internet,Baixa,Resolvido,Diretoria,Ana Souza,N1,14.0,48,Sim
INC-01497,2024-12-31 11:04,2024-12-31 17:46,Software,Alta,Resolvido,TI,Carlos Lima,N1,6.7,8,Sim
INC-00917,2024-12-31 12:44,2024-12-31 14:32,Rede/Internet,Média,Resolvido,TI,Ana Souza,N1,1.8,24,Sim
INC-02291,2024-12-31 14:09,2024-12-31 19:27,Hardware,Alta,Resolvido,Operações,Bruno Reis,N2,5.3,8,Sim
INC-00389,2025-01-01 07:24,2025-01-01 07:48,Acesso/Senha,Baixa,Resolvido,Logística,Bruno Reis,N2,0.4,48,Sim
INC-02384,2025-01-01 08:20,2025-01-01 15:38,Rede/Internet,Alta,Resolvido,Operações,Carlos Lima,N1,7.3,8,Sim
INC-01571,2025-01-01 08:48,2025-01-01 10:12,Acesso/Senha,Baixa,Resolvido,Comercial,Diego Alves,N2,1.4,48,Sim
INC-00315,2025-01-01 10:44,2025-01-01 22:38,Hardware,Alta,Resolvido,Logística,Ana Souza,N1,11.9,8,Não
INC-00108,2025-01-02 12:28,2025-01-02 15:22,Acesso/Senha,Alta,Resolvido,TI,Ana Souza,N1,2.9,8,Sim
INC-01591,2025-01-02 13:32,2025-01-05 06:14,Sistema Interno,Baixa,Resolvido,Diretoria,Bruno Reis,N2,64.7,48,Não
INC-01014,2025-01-03 09:12,2025-01-03 09:36,Acesso/Senha,Média,Resolvido,RH,Fernanda Cruz,N3,0.4,24,Sim
INC-00685,2025-01-03 09:24,2025-01-03 10:24,Acesso/Senha,Baixa,Resolvido,Operações,Ana Souza,N1,1.0,48,Sim
INC-00674,2025-01-03 11:22,2025-01-03 12:58,Acesso/Senha,Baixa,Resolvido,RH,Fernanda Cruz,N3,1.6,48,Sim
INC-00386,2025-01-03 13:04,2025-01-03 22:10,Hardware,Média,Resolvido,Financeiro,Fernanda Cruz,N3,9.1,24,Sim
INC-00904,2025-01-04 11:31,2025-01-04 15:37,Hardware,Alta,Resolvido,TI,Carlos Lima,N1,4.1,8,Sim
INC-00268,2025-01-05 10:05,2025-01-05 10:17,Acesso/Senha,Média,Resolvido,RH,Diego Alves,N2,0.2,24,Sim
INC-01576,2025-01-05 11:04,2025-01-05 22:04,Email,Baixa,Resolvido,RH,Carlos Lima,N1,11.0,48,Sim
INC-00274,2025-01-06 07:21,2025-01-06 09:15,Email,Média,Resolvido,Diretoria,Bruno Reis,N2,1.9,24,Sim
INC-01613,2025-01-06 10:02,2025-01-06 22:20,Sistema Interno,Média,Resolvido,Comercial,Bruno Reis,N2,12.3,24,Sim
INC-01802,2025-01-06 11:39,2025-01-06 12:15,Acesso/Senha,Média,Resolvido,Logística,Ana Souza,N1,0.6,24,Sim
INC-01713,2025-01-06 16:14,2025-01-06 20:44,Email,Baixa,Resolvido,RH,Fernanda Cruz,N3,4.5,48,Sim
INC-00377,2025-01-06 17:09,2025-01-08 01:27,Impressora,Baixa,Resolvido,Comercial,Carlos Lima,N1,32.3,48,Sim
INC-01382,2025-01-07 08:40,2025-01-07 08:58,Impressora,Média,Resolvido,RH,Ana Souza,N1,0.3,24,Sim
